model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,21,33,8,0,resnet152,13,52,8,0,vgg19,2,22,16,0,bert,0,11,16,32,28078.5,28128.102040816328,209.72413804201872
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,16,32,44985.0,44994.87755102041,204.6094969221546
resnet101,25,35,8,0,resnet152,32,42,8,0,vgg19,0,22,16,0,bert,2,12,16,64,28791.5,28849.95918367347,171.3894549638425
resnet101,34,34,8,0,resnet152,12,52,8,0,vgg19,0,0,16,0,bert,0,12,16,16,18975.5,19635.5,1756.090667839639
resnet101,0,20,8,0,resnet152,29,52,8,0,vgg19,8,18,16,0,bert,2,5,16,16,18118.5,18099.275510204083,249.60960459560116
resnet101,21,32,8,0,resnet152,5,52,8,0,vgg19,1,22,16,0,bert,0,7,16,8,31888.0,31904.48979591837,160.10737754662122
resnet101,0,35,8,0,resnet152,0,48,8,0,vgg19,0,22,16,0,bert,0,12,16,8,42119.0,42102.255102040814,203.18009058139296
resnet101,8,17,8,0,resnet152,0,35,8,0,vgg19,12,22,16,0,bert,10,10,16,32,17229.0,17836.85714285714,1811.7364485994294
resnet101,0,35,8,0,resnet152,44,52,8,0,vgg19,0,22,16,0,bert,11,12,16,64,32051.0,32007.591836734693,183.43523779245183
resnet101,7,11,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,9,16,32,37337.5,37324.88775510204,203.0861827037096
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,9,12,16,16,42667.0,42635.5306122449,237.48775281340266
resnet101,0,17,8,0,resnet152,6,52,8,0,vgg19,0,22,16,0,bert,0,12,16,16,37620.0,37677.71428571428,198.01880966108203
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,10,22,16,0,bert,4,9,16,64,30617.5,30682.051020408162,672.4588656329445
resnet101,0,35,8,0,resnet152,51,52,8,0,vgg19,0,1,16,0,bert,10,10,16,32,16582.0,17804.520408163266,2143.340403743232
resnet101,0,35,8,0,resnet152,0,41,8,0,vgg19,8,13,16,0,bert,6,12,16,8,24692.0,24722.081632653062,542.8420801193979
resnet101,33,35,8,0,resnet152,15,26,8,0,vgg19,0,4,16,0,bert,0,0,16,16,10371.0,10481.742268041236,617.1430397504146
resnet101,0,35,8,0,resnet152,33,52,8,0,vgg19,14,19,16,0,bert,0,12,16,8,17006.0,17068.01020408163,407.33102155417345
resnet101,17,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,5,12,16,64,40879.5,40876.448979591834,228.0901237225652
resnet101,7,35,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,8,12,16,32,40182.5,40170.45918367347,80.50100371631159
resnet101,16,17,8,0,resnet152,0,29,8,0,vgg19,0,13,16,0,bert,0,12,16,16,26411.5,26403.826530612245,161.52708912320685
resnet101,20,35,8,0,resnet152,0,52,8,0,vgg19,7,20,16,0,bert,3,6,16,8,26478.0,26468.326530612245,231.74822613460233
resnet101,0,35,8,0,resnet152,24,32,8,0,vgg19,0,22,16,0,bert,0,12,16,16,32770.0,32750.80612244898,149.9492198510689
resnet101,10,35,8,0,resnet152,46,52,8,0,vgg19,8,22,16,0,bert,0,12,16,32,17682.0,17726.714285714286,326.2562533609783
resnet101,0,35,8,0,resnet152,0,49,8,0,vgg19,0,10,16,0,bert,0,11,16,8,36796.0,36832.0306122449,235.0548548257963
resnet101,19,35,8,0,resnet152,22,43,8,0,vgg19,12,22,16,0,bert,0,4,16,64,14408.0,14406.602040816326,71.87016919643966
resnet101,0,3,8,0,resnet152,0,22,8,0,vgg19,0,22,16,0,bert,0,12,16,16,29941.0,29984.826530612245,152.3945621124085
resnet101,0,35,8,0,resnet152,0,52,8,0,vgg19,11,22,16,0,bert,1,12,16,32,30488.0,30961.908163265307,1478.9467783523066
resnet101,0,35,8,0,resnet152,37,52,8,0,vgg19,0,22,16,0,bert,1,12,16,16,33807.5,33786.84693877551,143.6692880450223
resnet101,0,11,8,0,resnet152,0,52,8,0,vgg19,0,1,16,0,bert,0,12,16,32,24530.5,25292.908163265307,2211.8228426988408
resnet101,0,24,8,0,resnet152,2,11,8,0,vgg19,7,22,16,0,bert,11,12,16,16,19862.5,19934.928571428572,160.75093232979384
resnet101,0,16,8,0,resnet152,0,52,8,0,vgg19,0,22,16,0,bert,0,12,16,8,40163.0,40160.34693877551,166.77579365055277
