model,bs,seq_len,latency
resnet152,16,0,42197
resnet152,16,0,62743
resnet152,16,0,75929
resnet152,16,0,60988
resnet152,16,0,65982
resnet152,16,0,66293
resnet152,16,0,48517
resnet152,16,0,53853
resnet152,16,0,61156
resnet152,16,0,87934
resnet152,16,0,45316
resnet152,16,0,55382
resnet152,16,0,54126
resnet152,16,0,53132
resnet152,16,0,61012
resnet152,16,0,53262
resnet152,16,0,58924
resnet152,16,0,62581
resnet152,16,0,58883
resnet152,16,0,48706
resnet152,16,0,74657
resnet152,16,0,63360
resnet152,16,0,61642
resnet152,16,0,60901
resnet152,16,0,56592
resnet152,16,0,64793
resnet152,16,0,82314
resnet152,16,0,63322
resnet152,16,0,81660
resnet152,16,0,65112
resnet152,16,0,70765
resnet152,16,0,52735
resnet152,16,0,51507
resnet152,16,0,53485
resnet152,16,0,67835
resnet152,16,0,74281
resnet152,16,0,71675
resnet152,16,0,54891
resnet152,16,0,78971
resnet152,16,0,66504
resnet152,16,0,68708
resnet152,16,0,69706
resnet152,16,0,60901
resnet152,16,0,68160
resnet152,16,0,58619
resnet152,16,0,60385
resnet152,16,0,80335
resnet152,16,0,71102
resnet152,16,0,56113
resnet152,16,0,81095
resnet152,16,0,60785
resnet152,16,0,56674
resnet152,16,0,54172
resnet152,16,0,63541
resnet152,16,0,54968
resnet152,16,0,46525
resnet152,16,0,66957
resnet152,16,0,51629
resnet152,16,0,66284
resnet152,16,0,71117
resnet152,16,0,62637
resnet152,16,0,58858
resnet152,16,0,58301
resnet152,16,0,63724
resnet152,16,0,52264
resnet152,16,0,60823
resnet152,16,0,57995
resnet152,16,0,51208
resnet152,16,0,74830
resnet152,16,0,45008
resnet152,16,0,74888
resnet152,16,0,66755
resnet152,16,0,66308
resnet152,16,0,51214
resnet152,16,0,83481
resnet152,16,0,66203
resnet152,16,0,67230
resnet152,16,0,65681
resnet152,16,0,73039
resnet152,16,0,59155
resnet152,16,0,49256
resnet152,16,0,80529
resnet152,16,0,64102
resnet152,16,0,69434
resnet152,16,0,59896
resnet152,16,0,59366
resnet152,16,0,50351
resnet152,16,0,62211
resnet152,16,0,50844
resnet152,16,0,66288
resnet152,16,0,53004
resnet152,16,0,44720
resnet152,16,0,52735
resnet152,16,0,69771
resnet152,16,0,65701
resnet152,16,0,69155
resnet152,16,0,50829
resnet152,16,0,67827
resnet152,16,0,55999
resnet152,16,0,47333
resnet152,16,0,48846
resnet152,16,0,79201
resnet152,16,0,54010
resnet152,16,0,67550
resnet152,16,0,67562
resnet152,16,0,56660
resnet152,16,0,47825
resnet152,16,0,60100
resnet152,16,0,79275
resnet152,16,0,57670
resnet152,16,0,87745
