model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,7,37,1,0,vgg19,0,8,1,0,bert,0,11,1,16,16315.0,17213.0,1633.454483914507
resnet152,32,38,1,0,vgg19,9,20,1,0,bert,7,11,1,32,5753.0,6239.448979591837,1187.0118813982408
resnet152,20,35,1,0,vgg19,2,22,1,0,bert,0,7,1,64,10743.5,11411.387755102041,2182.943685796834
resnet152,32,51,1,0,vgg19,8,21,1,0,bert,8,12,1,8,11148.5,11166.724489795919,225.67227369470004
resnet152,38,46,1,0,vgg19,14,19,1,0,bert,2,9,1,32,9650.5,11231.959183673469,2549.520907048398
resnet152,48,52,1,0,vgg19,3,16,1,0,bert,7,11,1,32,5693.5,5900.581632653061,758.1414563430138
resnet152,37,45,1,0,vgg19,3,13,1,0,bert,5,9,1,64,5692.5,6495.673469387755,1547.9481598628092
resnet152,13,26,1,0,vgg19,16,22,1,0,bert,4,9,1,8,7442.0,8412.908163265307,1710.8851455787244
resnet152,44,50,1,0,vgg19,7,17,1,0,bert,5,10,1,64,7051.5,8020.857142857143,1811.163883320584
resnet152,37,50,1,0,vgg19,1,17,1,0,bert,3,8,1,16,7703.0,8028.714285714285,1050.6129406305674
resnet152,1,31,1,0,vgg19,12,20,1,0,bert,0,12,1,64,16425.5,17476.408163265307,1932.5620450305198
resnet152,7,11,1,0,vgg19,10,21,1,0,bert,0,8,1,8,10161.0,10812.040816326531,1797.7693656894864
resnet152,12,36,1,0,vgg19,13,19,1,0,bert,8,12,1,64,13144.5,13962.724489795919,1930.7996111403797
resnet152,30,41,1,0,vgg19,9,14,1,0,bert,4,8,1,32,6291.5,6844.2959183673465,1142.0531833749292
resnet152,36,52,1,0,vgg19,10,16,1,0,bert,2,8,1,16,9093.0,9548.295918367347,1142.8854568741176
resnet152,0,15,1,0,vgg19,5,10,1,0,bert,4,10,1,16,8240.5,9084.19387755102,1633.3875757503413
resnet152,6,24,1,0,vgg19,16,20,1,0,bert,1,7,1,64,10099.5,11088.734693877552,1847.71594551948
resnet152,21,51,1,0,vgg19,15,20,1,0,bert,1,7,1,64,16656.5,17263.01020408163,1880.4713884430732
resnet152,23,42,1,0,vgg19,10,16,1,0,bert,0,8,1,64,10569.5,11006.010204081633,1181.6503203095717
resnet152,25,51,1,0,vgg19,12,21,1,0,bert,8,12,1,32,14628.0,14965.183673469388,1550.7465637684215
