model,bs,seq_len,latency
resnet101,16,0,24229
resnet101,16,0,25032
resnet101,16,0,24749
resnet101,16,0,21799
resnet101,16,0,25815
resnet101,16,0,31429
resnet101,16,0,38402
resnet101,16,0,29504
resnet101,16,0,31981
resnet101,16,0,34841
resnet101,16,0,33212
resnet101,16,0,26302
resnet101,16,0,30961
resnet101,16,0,25160
resnet101,16,0,30105
resnet101,16,0,25258
resnet101,16,0,29181
resnet101,16,0,29754
resnet101,16,0,32967
resnet101,16,0,29684
resnet101,16,0,30307
resnet101,16,0,25811
resnet101,16,0,29404
resnet101,16,0,25259
resnet101,16,0,31991
resnet101,16,0,28321
resnet101,16,0,32441
resnet101,16,0,33636
resnet101,16,0,28616
resnet101,16,0,28702
resnet101,16,0,33541
resnet101,16,0,34398
resnet101,16,0,27032
resnet101,16,0,25569
resnet101,16,0,29849
resnet101,16,0,29795
resnet101,16,0,25621
resnet101,16,0,31516
resnet101,16,0,30374
resnet101,16,0,30651
resnet101,16,0,33445
resnet101,16,0,29019
resnet101,16,0,30829
resnet101,16,0,31187
resnet101,16,0,32216
resnet101,16,0,29730
resnet101,16,0,25981
resnet101,16,0,34211
resnet101,16,0,32016
resnet101,16,0,33288
resnet101,16,0,29387
resnet101,16,0,33311
resnet101,16,0,32890
resnet101,16,0,26626
resnet101,16,0,29768
resnet101,16,0,31997
resnet101,16,0,25361
resnet101,16,0,24262
resnet101,16,0,32475
resnet101,16,0,31926
resnet101,16,0,26340
resnet101,16,0,30649
resnet101,16,0,26312
resnet101,16,0,28473
resnet101,16,0,25210
resnet101,16,0,24715
resnet101,16,0,31557
resnet101,16,0,31750
resnet101,16,0,32821
resnet101,16,0,34988
resnet101,16,0,28101
resnet101,16,0,34539
resnet101,16,0,33224
resnet101,16,0,33241
resnet101,16,0,27541
resnet101,16,0,29152
resnet101,16,0,29935
resnet101,16,0,28972
resnet101,16,0,33724
resnet101,16,0,32146
resnet101,16,0,31405
resnet101,16,0,31856
resnet101,16,0,26222
resnet101,16,0,30453
resnet101,16,0,31827
resnet101,16,0,29173
resnet101,16,0,31302
resnet101,16,0,30279
resnet101,16,0,24864
resnet101,16,0,21409
resnet101,16,0,23191
resnet101,16,0,30731
