model,bs,seq_len,latency
resnet101,16,0,28475
resnet101,16,0,27542
resnet101,16,0,26181
resnet101,16,0,24644
resnet101,16,0,26385
resnet101,16,0,24062
resnet101,16,0,33821
resnet101,16,0,36495
resnet101,16,0,28013
resnet101,16,0,34020
resnet101,16,0,26144
resnet101,16,0,28858
resnet101,16,0,24350
resnet101,16,0,22160
resnet101,16,0,41313
resnet101,16,0,28314
resnet101,16,0,28363
resnet101,16,0,28696
resnet101,16,0,26853
resnet101,16,0,26120
resnet101,16,0,23646
resnet101,16,0,26333
resnet101,16,0,30065
resnet101,16,0,23364
resnet101,16,0,26388
resnet101,16,0,27751
resnet101,16,0,27712
resnet101,16,0,23740
resnet101,16,0,25455
resnet101,16,0,27877
resnet101,16,0,27804
resnet101,16,0,27517
resnet101,16,0,28662
resnet101,16,0,26280
resnet101,16,0,25511
resnet101,16,0,22179
resnet101,16,0,26383
resnet101,16,0,23166
resnet101,16,0,25256
resnet101,16,0,28031
resnet101,16,0,27477
resnet101,16,0,28932
resnet101,16,0,28257
resnet101,16,0,28064
resnet101,16,0,23292
resnet101,16,0,26006
resnet101,16,0,26532
resnet101,16,0,23546
resnet101,16,0,26228
resnet101,16,0,27522
resnet101,16,0,23908
resnet101,16,0,23185
resnet101,16,0,25214
resnet101,16,0,28073
resnet101,16,0,23595
resnet101,16,0,22627
resnet101,16,0,23663
resnet101,16,0,26353
resnet101,16,0,21792
resnet101,16,0,23257
resnet101,16,0,25875
resnet101,16,0,27849
resnet101,16,0,27775
resnet101,16,0,27564
resnet101,16,0,23533
resnet101,16,0,24207
resnet101,16,0,27322
resnet101,16,0,34097
resnet101,16,0,27185
resnet101,16,0,23477
resnet101,16,0,24217
resnet101,16,0,24855
resnet101,16,0,24277
resnet101,16,0,23525
resnet101,16,0,26372
resnet101,16,0,31626
resnet101,16,0,29645
resnet101,16,0,24735
resnet101,16,0,24223
resnet101,16,0,26961
resnet101,16,0,24011
resnet101,16,0,26860
resnet101,16,0,26491
resnet101,16,0,26750
resnet101,16,0,24403
resnet101,16,0,26016
resnet101,16,0,24480
resnet101,16,0,31603
resnet101,16,0,27338
resnet101,16,0,26495
resnet101,16,0,25407
resnet101,16,0,26378
resnet101,16,0,27421
resnet101,16,0,31840
resnet101,16,0,23633
resnet101,16,0,24376
resnet101,16,0,26396
resnet101,16,0,28737
resnet101,16,0,26900
resnet101,16,0,23604
resnet101,16,0,26440
resnet101,16,0,23743
resnet101,16,0,23598
resnet101,16,0,24291
resnet101,16,0,27958
resnet101,16,0,35662
resnet101,16,0,31957
resnet101,16,0,27235
resnet101,16,0,27091
resnet101,16,0,27061
resnet101,16,0,24026
resnet101,16,0,26096
resnet101,16,0,24555
resnet101,16,0,25845
resnet101,16,0,27928
resnet101,16,0,30331
resnet101,16,0,28506
resnet101,16,0,24621
resnet101,16,0,24174
resnet101,16,0,23446
resnet101,16,0,36001
resnet101,16,0,25200
resnet101,16,0,25248
resnet101,16,0,26684
resnet101,16,0,24903
resnet101,16,0,26944
resnet101,16,0,25798
resnet101,16,0,26928
resnet101,16,0,27903
resnet101,16,0,24992
resnet101,16,0,27768
resnet101,16,0,26764
resnet101,16,0,25163
resnet101,16,0,26543
resnet101,16,0,26945
resnet101,16,0,26834
resnet101,16,0,28710
resnet101,16,0,26552
resnet101,16,0,26817
resnet101,16,0,29067
resnet101,16,0,25587
resnet101,16,0,26926
resnet101,16,0,27302
resnet101,16,0,29122
resnet101,16,0,27110
resnet101,16,0,27065
resnet101,16,0,27672
resnet101,16,0,28773
resnet101,16,0,27571
resnet101,16,0,26995
resnet101,16,0,28133
resnet101,16,0,29627
resnet101,16,0,27185
resnet101,16,0,28618
resnet101,16,0,28119
resnet101,16,0,28762
resnet101,16,0,28111
resnet101,16,0,27784
resnet101,16,0,28044
resnet101,16,0,29163
resnet101,16,0,28027
resnet101,16,0,27790
resnet101,16,0,27244
resnet101,16,0,31756
resnet101,16,0,29008
resnet101,16,0,27443
resnet101,16,0,27064
resnet101,16,0,29339
resnet101,16,0,27996
resnet101,16,0,26960
resnet101,16,0,29025
resnet101,16,0,27431
resnet101,16,0,26832
resnet101,16,0,27826
resnet101,16,0,27021
resnet101,16,0,27698
resnet101,16,0,27760
