model,bs,seq_len,latency
resnet152,16,0,38708
resnet152,16,0,38291
resnet152,16,0,38641
resnet152,16,0,38453
resnet152,16,0,38600
resnet152,16,0,38756
resnet152,16,0,38494
resnet152,16,0,54909
resnet152,16,0,43450
resnet152,16,0,38963
resnet152,16,0,38676
resnet152,16,0,38808
resnet152,16,0,38515
resnet152,16,0,39305
resnet152,16,0,39219
resnet152,16,0,38769
resnet152,16,0,38392
resnet152,16,0,38450
resnet152,16,0,38372
resnet152,16,0,38743
resnet152,16,0,38679
resnet152,16,0,38526
resnet152,16,0,38643
resnet152,16,0,51993
resnet152,16,0,49362
resnet152,16,0,45666
resnet152,16,0,46686
resnet152,16,0,45389
resnet152,16,0,43113
resnet152,16,0,42562
resnet152,16,0,53461
resnet152,16,0,46778
resnet152,16,0,42502
resnet152,16,0,53176
resnet152,16,0,47059
resnet152,16,0,42674
resnet152,16,0,42751
resnet152,16,0,42582
resnet152,16,0,42874
resnet152,16,0,42725
resnet152,16,0,42589
resnet152,16,0,42605
resnet152,16,0,42524
resnet152,16,0,42661
resnet152,16,0,42407
resnet152,16,0,39085
resnet152,16,0,38789
resnet152,16,0,38810
resnet152,16,0,39376
resnet152,16,0,38792
resnet152,16,0,38345
resnet152,16,0,38821
resnet152,16,0,38743
resnet152,16,0,38745
resnet152,16,0,55848
resnet152,16,0,59353
resnet152,16,0,38882
resnet152,16,0,38544
resnet152,16,0,51136
resnet152,16,0,42776
resnet152,16,0,39057
resnet152,16,0,38426
resnet152,16,0,49666
resnet152,16,0,42588
resnet152,16,0,52912
resnet152,16,0,47764
resnet152,16,0,53871
resnet152,16,0,44727
resnet152,16,0,56794
resnet152,16,0,45280
resnet152,16,0,42711
resnet152,16,0,50922
resnet152,16,0,43080
resnet152,16,0,42909
resnet152,16,0,51667
resnet152,16,0,52338
resnet152,16,0,42907
resnet152,16,0,38826
resnet152,16,0,56532
resnet152,16,0,43061
resnet152,16,0,53656
resnet152,16,0,43243
resnet152,16,0,52205
resnet152,16,0,45077
resnet152,16,0,56964
resnet152,16,0,44678
resnet152,16,0,54284
resnet152,16,0,45354
resnet152,16,0,47110
resnet152,16,0,39042
resnet152,16,0,38609
resnet152,16,0,38905
resnet152,16,0,49959
resnet152,16,0,42140
resnet152,16,0,38690
resnet152,16,0,38770
resnet152,16,0,38506
resnet152,16,0,43011
resnet152,16,0,39024
resnet152,16,0,38861
resnet152,16,0,38834
resnet152,16,0,38999
resnet152,16,0,38585
resnet152,16,0,38644
resnet152,16,0,38753
resnet152,16,0,38605
resnet152,16,0,39359
resnet152,16,0,38649
resnet152,16,0,38720
resnet152,16,0,38613
resnet152,16,0,38672
resnet152,16,0,38538
resnet152,16,0,38751
resnet152,16,0,38737
resnet152,16,0,39684
resnet152,16,0,39215
resnet152,16,0,40642
resnet152,16,0,39168
resnet152,16,0,38625
resnet152,16,0,49492
resnet152,16,0,42395
resnet152,16,0,39605
resnet152,16,0,38656
resnet152,16,0,38544
resnet152,16,0,44197
resnet152,16,0,41557
resnet152,16,0,38662
resnet152,16,0,38547
resnet152,16,0,53587
resnet152,16,0,42766
resnet152,16,0,38531
resnet152,16,0,38624
resnet152,16,0,44658
resnet152,16,0,42750
resnet152,16,0,38810
resnet152,16,0,38619
resnet152,16,0,38673
resnet152,16,0,38537
resnet152,16,0,39278
resnet152,16,0,38858
resnet152,16,0,38519
resnet152,16,0,38716
resnet152,16,0,39173
