model,start,end,bs,model,start,end,bs,median,mean,var
inception_v3,5,10,1,vgg16,8,12,2,12704.0,12726.04,88.11355400844981
inception_v3,3,7,1,vgg16,10,14,2,8418.5,8436.73,85.2473876432586
inception_v3,2,10,1,vgg16,0,6,2,19003.0,19193.79,1010.0537044632825
inception_v3,0,10,1,vgg16,9,13,2,20252.5,20470.01,666.7047096728805
inception_v3,1,13,1,vgg16,6,12,2,26600.5,26803.94,453.8308455801567
inception_v3,3,9,1,vgg16,6,10,2,13973.0,14066.57,192.81261654777677
inception_v3,5,10,1,vgg16,6,18,2,12759.0,12773.36,92.95897159499991
inception_v3,4,12,1,vgg16,9,17,2,19237.5,19338.57,399.1201136249587
inception_v3,1,13,1,vgg16,14,18,2,26552.0,26798.1,494.5283106152771
inception_v3,7,12,1,vgg16,9,16,2,13504.0,13457.62,153.59419129641591
inception_v3,3,11,1,vgg16,12,16,2,18645.5,18791.32,358.5837943912134
inception_v3,5,13,1,vgg16,6,15,2,19893.0,19905.9,83.66606241481668
inception_v3,8,13,1,vgg16,10,16,2,13210.0,13232.25,263.1273598469
inception_v3,4,13,1,vgg16,11,15,2,21913.0,22225.49,1208.364593117491
inception_v3,3,12,1,vgg16,12,16,2,21279.5,21550.61,1074.461259376065
inception_v3,0,9,1,vgg16,12,18,2,17308.0,17437.88,458.9098229499997
inception_v3,4,10,1,vgg16,4,11,2,14787.0,14895.6,387.9507958491644
inception_v3,0,6,1,vgg16,6,12,2,9045.5,9069.47,104.74067547996815
inception_v3,6,10,1,vgg16,4,12,2,11500.0,11560.74,491.4268128623021
inception_v3,8,13,1,vgg16,3,17,2,13151.5,13177.13,87.99314234643515
inception_v3,7,11,1,vgg16,6,18,2,10601.5,10618.49,104.43433295616916
inception_v3,1,6,1,vgg16,12,18,2,8238.5,8279.29,178.86119171021983
inception_v3,5,9,1,vgg16,10,17,2,9857.0,9973.65,866.1963677480989
inception_v3,9,13,1,vgg16,4,16,2,10395.0,10409.0,81.58480250634918
inception_v3,1,6,1,vgg16,13,18,2,8275.0,8293.51,114.769812668663
inception_v3,6,12,1,vgg16,6,16,2,15967.5,16026.41,365.0403291418635
inception_v3,9,13,1,vgg16,7,16,2,10442.0,10444.33,83.45226839337562
inception_v3,3,8,1,vgg16,13,18,2,11180.0,11328.03,933.1195363403342
inception_v3,3,12,1,vgg16,5,15,2,25132.5,25400.52,3879.8138395546766
inception_v3,5,13,1,vgg16,8,18,2,25658.0,25392.51,3601.61375079283
inception_v3,5,11,1,vgg16,10,17,2,18688.0,18348.93,2988.995427413699
inception_v3,8,12,1,vgg16,6,14,2,10684.0,12137.38,2531.742576882571
inception_v3,4,9,1,vgg16,7,17,2,11995.0,12092.99,544.8698467524148
inception_v3,0,9,1,vgg16,3,7,2,17359.5,17656.26,833.4318162873313
inception_v3,0,9,1,vgg16,8,16,2,17363.5,17547.01,671.2127605312639
inception_v3,9,13,1,vgg16,0,6,2,10442.5,10443.77,78.43466771778918
inception_v3,8,12,1,vgg16,10,15,2,10553.5,10629.83,486.13298705189715
inception_v3,5,11,1,vgg16,3,10,2,14573.5,14690.99,519.7593192045719
inception_v3,1,10,1,vgg16,3,15,2,19482.5,19715.79,726.6627318777261
inception_v3,1,7,1,vgg16,9,14,2,11028.0,11111.82,691.6645484626198
inception_v3,0,11,1,vgg16,1,17,2,21995.0,22120.14,259.24282130851765
