model,start,end,bs,model,start,end,bs,median,mean,var
resnet152,11,36,1,vgg19,6,21,1,22904.5,25456.1,3868.715870931852
resnet152,24,32,1,vgg19,4,9,1,7369.0,7416.36,255.10399918464626
resnet152,41,46,1,vgg19,11,18,1,4771.0,4811.95,228.81614344272126
resnet152,16,49,1,vgg19,2,18,1,29309.0,31821.67,3857.758631783486
resnet152,17,30,1,vgg19,16,21,1,11627.0,11794.55,1142.9549542742268
resnet152,46,51,1,vgg19,15,19,1,5000.0,5024.23,220.95279382709782
resnet152,31,43,1,vgg19,16,21,1,10761.0,10846.63,672.6849731486499
resnet152,22,26,1,vgg19,14,18,1,3870.0,3922.01,212.51458749930555
resnet152,29,50,1,vgg19,15,20,1,18920.0,21529.12,3857.025152316225
resnet152,20,29,1,vgg19,15,21,1,8199.0,8277.67,375.30992672723164
resnet152,9,48,1,vgg19,13,17,1,34410.5,36810.76,3870.620826482491
resnet152,18,44,1,vgg19,17,21,1,22886.5,23086.74,1030.0396266163746
resnet152,45,49,1,vgg19,5,15,1,4091.5,4208.69,571.4187377921728
resnet152,32,50,1,vgg19,8,16,1,16254.0,18050.8,3228.788398145657
resnet152,0,27,1,vgg19,1,18,1,23467.0,23778.87,1461.9497847395444
resnet152,35,50,1,vgg19,0,8,1,13617.5,13734.86,681.6436608668785
resnet152,2,17,1,vgg19,13,20,1,13850.5,16087.59,3513.5267014639294
resnet152,38,48,1,vgg19,1,8,1,9084.0,9422.04,1201.1474174305167
resnet152,4,30,1,vgg19,1,20,1,23225.0,23524.27,983.9270791578001
resnet152,9,35,1,vgg19,8,14,1,23693.0,25730.7,3970.8181915066325
resnet152,37,42,1,vgg19,9,21,1,4759.0,4800.36,292.80111065363127
resnet152,38,46,1,vgg19,1,19,1,7377.0,7432.2,325.5696853209771
resnet152,20,45,1,vgg19,17,21,1,22080.0,23844.62,3293.341077932864
resnet152,41,45,1,vgg19,11,16,1,3903.5,4031.07,628.5515612103752
resnet152,15,49,1,vgg19,6,17,1,30062.5,30320.55,1161.938194354588
resnet152,40,46,1,vgg19,2,16,1,5696.0,5860.85,895.3857757972257
resnet152,36,47,1,vgg19,6,10,1,10050.5,11103.12,2266.2120875152
resnet152,15,33,1,vgg19,15,20,1,15988.0,16575.2,1738.63328508343
resnet152,5,46,1,vgg19,13,21,1,36792.0,38275.2,3847.1465607642244
resnet152,31,37,1,vgg19,3,15,1,5647.0,5764.35,608.5191266509213
resnet152,2,26,1,vgg19,14,21,1,21283.0,21427.25,295.57101938451274
resnet152,44,48,1,vgg19,7,14,1,3885.5,3910.47,197.7900631983316
resnet152,14,34,1,vgg19,13,18,1,18175.5,20560.25,3734.145265987921
resnet152,40,45,1,vgg19,6,19,1,4734.0,4833.08,422.12052023089336
resnet152,4,13,1,vgg19,10,21,1,8515.0,8541.06,113.36858647791283
resnet152,29,42,1,vgg19,12,20,1,11908.0,11913.24,460.4122526605911
resnet152,28,49,1,vgg19,12,16,1,18910.0,21609.89,3712.2532292261526
resnet152,33,39,1,vgg19,9,14,1,5617.5,5698.45,325.40551239952896
resnet152,13,30,1,vgg19,10,16,1,15110.0,15199.38,666.0811328959859
resnet152,16,37,1,vgg19,12,17,1,18583.5,19857.03,2955.440939876823
resnet152,9,17,1,vgg19,6,12,1,7556.5,8232.19,2017.570864653829
resnet152,23,40,1,vgg19,13,19,1,15131.0,15813.68,1815.3781252400283
resnet152,8,17,1,vgg19,15,21,1,8341.0,8416.04,214.1916861131636
resnet152,32,38,1,vgg19,7,13,1,5614.0,5668.33,258.34299119581317
resnet152,32,48,1,vgg19,13,20,1,14297.5,15673.31,2657.2260900984697
resnet152,2,31,1,vgg19,11,19,1,25573.0,26247.96,1858.7543889390013
resnet152,10,17,1,vgg19,0,11,1,6723.5,6761.73,284.8200082508249
resnet152,40,47,1,vgg19,12,18,1,6495.0,6601.11,628.7451931426593
resnet152,13,46,1,vgg19,15,20,1,28949.0,31101.56,3707.6714938624214
resnet152,32,50,1,vgg19,14,19,1,16217.0,16395.33,861.2825791225548
resnet152,3,14,1,vgg19,3,14,1,10204.5,11120.43,2155.929415611745
resnet152,27,33,1,vgg19,13,18,1,6781.5,6935.33,1368.740202193243
resnet152,40,47,1,vgg19,4,16,1,6500.5,6557.05,316.7617203830033
resnet152,28,49,1,vgg19,17,21,1,18793.5,19000.66,1130.363978725437
resnet152,10,35,1,vgg19,16,21,1,22826.0,25076.83,4018.708571307454
resnet152,37,51,1,vgg19,5,10,1,12729.5,12944.03,1007.6119536309601
resnet152,10,48,1,vgg19,17,21,1,33516.0,35527.68,3363.197335512741
resnet152,36,46,1,vgg19,6,11,1,9069.0,9133.62,283.51778709633015
resnet152,1,6,1,vgg19,9,13,1,4753.0,4846.42,495.09359074825437
resnet152,37,41,1,vgg19,7,20,1,4325.5,4430.52,636.7322432545724
resnet152,23,42,1,vgg19,3,7,1,18940.0,19209.36,1341.5955315966137
resnet152,1,51,1,vgg19,9,16,1,44982.0,46201.29,3646.747995941041
resnet152,9,14,1,vgg19,4,8,1,5619.5,6106.71,1411.013644831261
resnet152,11,19,1,vgg19,4,11,1,8581.5,9654.59,2134.8334553074624
resnet152,0,20,1,vgg19,9,15,1,19655.0,20522.4,2120.7339767165518
resnet152,23,36,1,vgg19,4,13,1,13077.0,13183.71,599.2755842682062
resnet152,0,34,1,vgg19,0,21,1,30117.5,32464.69,4163.402271448196
resnet152,38,51,1,vgg19,12,18,1,13310.0,13442.41,802.688458805781
resnet152,25,49,1,vgg19,17,21,1,24101.5,26393.01,3349.384718108686
resnet152,23,42,1,vgg19,12,16,1,18918.5,19013.46,635.070648353394
resnet152,4,37,1,vgg19,13,21,1,33165.5,33349.47,3573.2616737513085
resnet152,42,51,1,vgg19,12,16,1,9390.0,9495.8,791.6479015319878
resnet152,43,50,1,vgg19,13,19,1,6686.0,6762.32,543.227666453026
resnet152,19,49,1,vgg19,11,16,1,29827.0,30265.59,3275.1872346325486
resnet152,29,48,1,vgg19,11,19,1,18912.0,19018.67,856.5610784409948
resnet152,42,50,1,vgg19,4,14,1,8394.0,8454.89,305.75424428779405
resnet152,8,33,1,vgg19,14,20,1,25596.5,27388.29,3285.803096032993
resnet152,32,42,1,vgg19,5,18,1,10162.0,10225.09,563.6275737577074
resnet152,43,50,1,vgg19,9,21,1,7558.0,7583.85,250.73808545970837
resnet152,11,42,1,vgg19,15,19,1,30836.0,31281.8,3496.177238070176
resnet152,15,28,1,vgg19,11,19,1,11617.5,11663.92,393.53197277984924
resnet152,44,51,1,vgg19,8,21,1,7513.5,7610.05,542.8766411441921
resnet152,2,24,1,vgg19,16,21,1,22408.0,24240.71,3267.7110774822186
resnet152,7,18,1,vgg19,9,21,1,11306.0,11210.07,1243.458445264658
resnet152,14,28,1,vgg19,11,18,1,12488.5,12655.89,991.8509958153995
resnet152,13,35,1,vgg19,10,16,1,19384.5,20705.06,2978.8891581258945
resnet152,17,51,1,vgg19,17,21,1,29921.0,30800.1,2598.8260522782202
resnet152,14,21,1,vgg19,2,10,1,6475.5,6535.35,398.8256354599087
resnet152,3,46,1,vgg19,17,21,1,38719.5,40092.33,3556.913974374416
resnet152,13,17,1,vgg19,17,21,1,3883.5,3976.98,591.920365927715
resnet152,36,42,1,vgg19,10,18,1,5575.5,5622.67,289.4124757158889
resnet152,2,49,1,vgg19,12,20,1,42308.0,43550.81,3682.8277442611948
resnet152,2,25,1,vgg19,9,19,1,20750.5,22253.15,3273.265719048791
resnet152,34,49,1,vgg19,10,17,1,13568.0,13988.28,1481.051046250601
resnet152,21,30,1,vgg19,17,21,1,8159.0,8221.14,422.017701524474
resnet152,12,26,1,vgg19,7,19,1,12732.5,12740.04,65.61020042645809
resnet152,42,47,1,vgg19,2,16,2,4707.0,4880.18,818.4765284356052
resnet152,32,43,1,vgg19,4,9,2,10015.5,11659.55,2538.2416723984343
resnet152,0,17,1,vgg19,11,19,2,14739.0,15138.18,1407.3845130595976
resnet152,30,46,1,vgg19,2,18,2,14236.5,14334.9,667.7163694264204
resnet152,43,51,1,vgg19,4,12,2,7565.5,7667.12,573.985945472535
resnet152,5,51,1,vgg19,15,21,2,41685.5,42993.59,3848.156072965337
resnet152,42,49,1,vgg19,14,21,2,6681.5,6687.15,69.91414377649204
resnet152,21,47,1,vgg19,4,12,2,22967.0,25421.69,3868.6752479240226
resnet152,16,38,1,vgg19,1,20,2,19422.5,19505.07,524.0737210545859
resnet152,10,49,1,vgg19,10,16,2,34627.0,36723.79,3556.01744735596
resnet152,41,50,1,vgg19,14,18,2,8386.5,8439.62,345.2269334799937
resnet152,32,36,1,vgg19,15,20,2,3879.0,3924.91,208.57565030463164
resnet152,47,51,1,vgg19,3,14,2,4052.0,4105.44,213.01508491184376
resnet152,38,51,1,vgg19,6,21,2,11962.5,13095.88,2477.565301984995
resnet152,23,28,1,vgg19,11,18,2,4770.0,5060.11,1182.9289403425719
resnet152,41,49,1,vgg19,16,20,2,7644.5,7713.99,413.51206741762684
resnet152,27,41,1,vgg19,2,15,2,12555.0,12701.5,680.6135981597781
resnet152,23,38,1,vgg19,8,18,2,13439.5,13593.1,844.714774346939
resnet152,28,47,1,vgg19,4,11,2,16963.5,19716.21,3689.037419964726
resnet152,14,39,1,vgg19,12,20,2,22036.0,22323.66,1414.1818781189356
resnet152,32,40,1,vgg19,7,19,2,7314.5,7361.09,243.4377988316522
resnet152,8,17,1,vgg19,10,21,2,8478.5,9273.7,2000.2010823914677
resnet152,29,49,1,vgg19,10,18,2,17913.0,19591.08,3112.7718473412087
resnet152,7,48,1,vgg19,16,21,2,36317.0,38153.27,3731.564644636349
resnet152,21,25,1,vgg19,4,14,2,3833.0,3882.53,203.31829504498603
resnet152,5,20,1,vgg19,1,18,2,13555.0,13692.91,493.92372073023586
resnet152,21,27,1,vgg19,11,21,2,5634.5,5742.16,583.4776725805367
resnet152,30,40,1,vgg19,5,11,2,9126.0,9144.22,225.64860203422487
resnet152,45,51,1,vgg19,6,18,2,5843.0,6192.11,998.5310199988782
resnet152,28,40,1,vgg19,17,21,2,10877.0,12113.35,2373.0084844981066
resnet152,28,40,1,vgg19,17,21,2,10793.5,11102.26,884.626741852178
resnet152,8,49,1,vgg19,9,19,2,36467.0,38675.86,4113.773399252808
resnet152,4,19,1,vgg19,17,21,2,13632.5,13722.84,295.513340477211
resnet152,24,39,1,vgg19,4,15,2,13373.0,13426.39,367.6376176345397
resnet152,5,33,1,vgg19,2,11,2,25288.5,27217.98,3820.175260325107
resnet152,21,44,1,vgg19,4,14,2,20273.5,20396.1,849.3922827527927
resnet152,29,33,1,vgg19,8,14,2,3853.0,3892.85,173.72607029458763
resnet152,25,51,1,vgg19,15,19,2,24676.5,26282.39,3924.7957141614384
resnet152,17,38,1,vgg19,2,6,2,19807.5,19703.92,848.1670198728549
resnet152,2,6,1,vgg19,8,14,2,3736.5,3752.39,107.2521230559097
resnet152,2,28,1,vgg19,7,13,2,23541.0,25609.2,3714.4863090338613
resnet152,28,36,1,vgg19,13,21,2,7335.0,7390.51,258.0836877836335
resnet152,47,51,1,vgg19,15,20,2,4045.5,4089.51,225.17577556211504
resnet152,8,18,1,vgg19,4,20,2,9260.5,9316.79,272.91919298576266
resnet152,20,31,1,vgg19,9,13,2,9896.0,10022.69,878.4404327556878
resnet152,27,47,1,vgg19,13,18,2,18059.5,20477.09,3675.992687955187
resnet152,35,41,1,vgg19,11,16,2,5591.5,5636.86,256.0217576691481
resnet152,46,50,1,vgg19,8,17,2,4133.5,4172.15,236.67371527062312
resnet152,5,10,1,vgg19,15,19,2,4605.0,4635.34,61.73722053996276
resnet152,20,32,1,vgg19,2,16,2,10778.0,10803.26,112.74800397346289
resnet152,39,50,1,vgg19,15,20,2,10204.0,11466.97,2546.2286639459544
resnet152,29,41,1,vgg19,17,21,2,10844.0,11961.78,2125.9994853244907
resnet152,47,51,1,vgg19,8,16,2,4131.0,4156.65,203.8927843254881
resnet152,39,47,1,vgg19,12,16,2,7344.0,7390.26,283.6684550668262
resnet152,11,17,1,vgg19,14,21,2,5872.0,5902.56,234.12873894505134
resnet152,39,49,1,vgg19,11,17,2,9319.0,9503.26,1184.3904391711376
resnet152,11,17,1,vgg19,9,14,2,5896.0,6685.77,1829.110706627677
resnet152,20,50,1,vgg19,16,20,2,26531.5,27625.24,2864.7253903995756
resnet152,17,38,1,vgg19,3,17,2,18552.0,19290.21,2284.0632053207282
resnet152,39,49,1,vgg19,9,18,2,9683.5,10933.6,2488.1410812090216
resnet152,8,18,1,vgg19,2,9,2,9215.5,9321.08,410.20462405974905
resnet152,20,48,1,vgg19,10,17,2,24559.0,24900.39,1513.9239405927894
resnet152,15,41,1,vgg19,16,21,2,22889.0,25615.52,3819.7006335051965
resnet152,13,31,1,vgg19,8,20,2,15944.5,16044.85,640.234056810476
resnet152,5,20,1,vgg19,9,21,2,13496.0,14200.61,2150.402561824181
resnet152,5,39,1,vgg19,6,10,2,30310.5,31627.05,3221.763592739231
resnet152,3,30,1,vgg19,5,12,2,24342.0,25978.23,3432.683532908328
resnet152,34,50,1,vgg19,17,21,2,14433.0,14703.85,1165.7761652650138
resnet152,2,42,1,vgg19,17,21,2,35552.0,36967.74,3374.3657051955706
resnet152,3,8,1,vgg19,3,21,2,4677.5,4864.21,773.5348252664517
resnet152,4,25,1,vgg19,13,20,2,18868.5,19195.79,1074.3386737430615
resnet152,38,43,1,vgg19,15,21,2,4704.0,4755.91,219.3156216506248
resnet152,28,33,1,vgg19,15,19,2,4708.0,4753.63,218.97180891612507
resnet152,35,39,1,vgg19,2,15,2,3833.5,4121.84,883.9591135341045
resnet152,2,30,1,vgg19,8,19,2,25157.0,27129.36,4099.966013322549
resnet152,12,38,1,vgg19,6,11,2,23083.0,23256.33,1057.7896866107176
resnet152,22,47,1,vgg19,3,20,2,22079.5,24695.28,4085.249351214684
resnet152,46,51,1,vgg19,1,15,2,4912.5,4950.68,249.46634562601827
resnet152,16,20,1,vgg19,0,4,2,3903.0,3929.55,206.8358950956047
resnet152,6,22,1,vgg19,5,16,2,14426.5,14548.57,198.9344241201105
resnet152,26,39,1,vgg19,10,20,2,11689.0,13439.99,3156.0597221694015
resnet152,27,49,1,vgg19,2,10,2,22704.0,23522.07,4254.7865663391385
resnet152,42,49,1,vgg19,10,20,2,6735.5,7265.16,1380.530497453787
resnet152,0,8,1,vgg19,0,18,2,6642.5,7108.76,1227.5590912049813
resnet152,47,51,1,vgg19,9,19,2,4132.0,4564.57,1249.8966137645145
resnet152,16,49,1,vgg19,1,14,2,29737.5,32641.82,4400.209464059637
resnet152,15,41,1,vgg19,12,21,2,22871.5,23239.45,1551.0626897388772
resnet152,36,46,1,vgg19,5,17,2,9057.0,9522.83,1602.6573561120294
resnet152,4,41,1,vgg19,8,18,2,33114.0,34716.4,3397.7562331632917
resnet152,41,51,1,vgg19,4,16,2,9272.0,9371.42,683.2157372309276
resnet152,36,46,1,vgg19,4,9,2,9055.5,9231.34,1033.3895221067417
resnet152,2,34,1,vgg19,1,16,2,28256.5,28514.08,854.6340231935538
resnet152,39,51,1,vgg19,13,20,2,11027.0,12014.8,2192.4510074343734
resnet152,9,40,1,vgg19,2,13,2,27391.5,28741.51,2765.6855623696633
resnet152,1,21,1,vgg19,8,15,2,18008.5,18398.51,1894.3108693928777
resnet152,37,43,1,vgg19,8,20,2,5641.5,6051.35,1387.2244906647231
resnet152,9,25,1,vgg19,12,16,2,14802.0,16105.42,2607.3891699552637
resnet152,22,33,1,vgg19,5,19,2,9980.0,10250.93,940.9189152631592
resnet152,10,15,1,vgg19,17,21,2,4967.0,4975.07,66.1513801821247
resnet152,32,37,1,vgg19,17,21,2,4793.0,4837.84,277.2178825400699
resnet152,43,51,1,vgg19,13,20,2,7587.5,7982.33,1340.3624812340877
resnet152,2,40,1,vgg19,8,20,2,34087.5,35543.6,3633.7539625021395
resnet152,39,44,1,vgg19,6,12,2,4728.5,4815.98,438.158144509491
resnet152,17,39,1,vgg19,10,17,2,19444.0,20947.67,3252.6889585541376
resnet152,6,36,1,vgg19,16,21,2,26464.0,27625.59,2624.57913995749
resnet152,41,46,1,vgg19,0,17,2,4708.0,4794.79,359.42349102416773
resnet152,22,49,1,vgg19,3,7,2,24095.0,26620.59,3912.7351586709774
resnet152,11,50,1,vgg19,3,9,2,34514.0,34832.54,1261.9560009762622
resnet152,29,49,1,vgg19,13,18,2,17983.5,20622.87,3801.071008689525
resnet152,35,48,1,vgg19,9,19,2,11638.5,11722.23,490.39261525842744
resnet152,1,38,1,vgg19,0,13,2,33202.5,34466.21,3508.5926104208793
resnet152,24,49,1,vgg19,13,17,2,22246.5,22684.55,1628.7812276361733
resnet152,46,51,1,vgg19,8,14,2,4934.0,4975.38,224.08684834233358
resnet152,20,25,1,vgg19,2,21,2,4694.5,4781.48,355.20313849964776
resnet152,10,49,1,vgg19,11,21,2,34673.5,36961.55,4077.442407625152
resnet152,13,35,1,vgg19,2,7,2,19582.0,19666.46,700.6324774088052
resnet152,5,13,1,vgg19,7,15,2,7577.5,7872.84,1070.3543218953246
resnet152,32,49,1,vgg19,2,16,2,15467.0,18091.93,3843.580263907598
resnet152,17,25,1,vgg19,11,18,2,7315.5,7378.06,325.82823143490805
resnet152,28,49,1,vgg19,1,7,2,18923.0,19005.92,699.4343811966925
resnet152,0,4,1,vgg19,11,19,2,3004.0,3056.21,187.52574729887098
resnet152,31,49,1,vgg19,13,21,2,18058.5,19414.69,3615.5293711848058
resnet152,2,30,1,vgg19,3,13,2,24935.0,25006.73,795.6155586085532
resnet152,37,48,1,vgg19,14,19,2,9906.0,9954.83,301.0709237040336
resnet152,25,29,1,vgg19,12,20,2,3870.5,4486.2,1403.4148068194233
resnet152,24,51,1,vgg19,1,5,2,23977.5,25767.54,3482.9405060092545
resnet152,37,41,1,vgg19,4,19,2,3803.5,3911.83,433.07036506784897
resnet152,11,39,1,vgg19,16,21,2,24811.5,25823.23,2689.882799881809
resnet152,41,51,1,vgg19,17,21,2,9369.5,10000.24,1588.7719667718209
resnet152,43,51,1,vgg19,12,20,2,7584.5,7763.54,823.1433340554972
resnet152,0,32,1,vgg19,16,21,2,27966.5,28220.01,1713.5926207532525
resnet152,9,47,1,vgg19,6,13,2,33462.0,35667.28,3792.797099977799
resnet152,21,31,1,vgg19,11,21,2,9048.0,9096.76,307.44258390795505
resnet152,39,49,1,vgg19,16,20,2,9293.0,9640.92,1128.0920767384193
resnet152,3,46,1,vgg19,5,11,2,38477.0,39841.22,3491.8503105946565
resnet152,11,28,1,vgg19,4,20,2,15399.5,16046.07,2083.2406354283703
resnet152,47,51,1,vgg19,7,15,2,4135.0,4448.48,1089.3343057115203
resnet152,43,51,1,vgg19,1,21,2,7642.0,8672.35,1836.7309513099626
resnet152,15,25,1,vgg19,8,18,2,9118.0,9155.78,254.72764200219808
resnet152,44,51,1,vgg19,7,17,2,6722.5,6754.33,258.2614200766348
resnet152,13,42,1,vgg19,4,19,2,25488.5,26841.2,3231.549269313405
resnet152,10,48,1,vgg19,5,12,2,33622.5,34702.3,2256.997596365579
resnet152,43,47,1,vgg19,3,21,2,3807.5,3912.53,533.5853906358382
resnet152,22,28,1,vgg19,17,21,2,5591.5,5631.97,238.5030169620502
resnet152,9,49,1,vgg19,6,14,2,35425.5,37278.17,3472.3670400895126
resnet152,6,50,1,vgg19,5,14,2,39440.0,40834.43,3503.2231452049978
