model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,8,64,31121.0,31138.84693877551,187.11970151405902
resnet101,0,35,4,0,resnet152,0,0,16,0,vgg19,0,11,4,0,bert,0,12,8,16,16031.5,17430.663265306124,2238.227747087913
resnet101,20,35,4,0,resnet152,0,34,16,0,vgg19,16,22,4,0,bert,3,12,8,32,17665.5,18147.76530612245,1387.4609080797181
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,7,10,8,8,28270.0,28272.38775510204,142.97207038889437
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,8,8,28691.0,29611.04081632653,2024.1642463726137
resnet101,0,35,4,0,resnet152,11,52,16,0,vgg19,0,22,4,0,bert,0,12,8,32,21812.5,21920.80612244898,629.7947618100138
resnet101,1,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,8,8,28451.0,28447.214285714286,120.37274167674137
resnet101,30,33,4,0,resnet152,14,22,16,0,vgg19,0,0,4,0,bert,1,12,8,32,9952.5,10011.948979591836,195.30679019142457
resnet101,13,35,4,0,resnet152,0,52,16,0,vgg19,7,22,4,0,bert,4,12,8,32,25064.0,25728.144329896906,1630.8132813263214
resnet101,0,35,4,0,resnet152,47,52,16,0,vgg19,7,22,4,0,bert,7,12,8,64,16264.5,17651.01020408163,2295.4731382587133
resnet101,0,35,4,0,resnet152,0,34,16,0,vgg19,0,22,4,0,bert,10,10,8,64,22825.5,22961.030612244896,720.1604052341202
resnet101,26,35,4,0,resnet152,0,52,16,0,vgg19,0,18,4,0,bert,0,3,8,32,25139.5,25108.051020408162,214.3336790342258
resnet101,0,35,4,0,resnet152,0,25,16,0,vgg19,0,22,4,0,bert,0,0,8,32,20828.0,20874.867346938776,374.9908199626047
resnet101,0,35,4,0,resnet152,0,24,16,0,vgg19,0,5,4,0,bert,6,12,8,64,18987.0,18964.19387755102,133.469377223366
resnet101,0,9,4,0,resnet152,3,26,16,0,vgg19,0,6,4,0,bert,0,12,8,64,15024.5,15345.642857142857,1247.2927029108662
resnet101,0,7,4,0,resnet152,1,52,16,0,vgg19,0,22,4,0,bert,3,6,8,32,25217.5,25206.030612244896,194.56667993374788
resnet101,0,33,4,0,resnet152,0,44,16,0,vgg19,0,22,4,0,bert,0,8,8,64,27284.0,27267.408163265307,126.54763052109651
resnet101,0,35,4,0,resnet152,0,32,16,0,vgg19,0,8,4,0,bert,0,9,8,16,20641.5,20651.102040816328,126.52276473360465
resnet101,3,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,8,8,28076.5,28075.397959183672,119.59632270265813
resnet101,27,35,4,0,resnet152,0,45,16,0,vgg19,0,22,4,0,bert,9,9,8,8,23302.0,23259.48979591837,205.81070383788125
resnet101,6,35,4,0,resnet152,0,43,16,0,vgg19,0,7,4,0,bert,3,12,8,16,22521.5,22636.69387755102,766.5071908573233
resnet101,8,20,4,0,resnet152,0,52,16,0,vgg19,0,2,4,0,bert,0,4,8,64,24047.5,25476.377551020407,1856.7770217437621
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,1,22,4,0,bert,10,12,8,32,27868.0,27903.561224489797,312.1214136579013
resnet101,27,35,4,0,resnet152,0,52,16,0,vgg19,17,22,4,0,bert,0,12,8,32,23706.5,24030.76530612245,630.658382913596
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,1,17,4,0,bert,11,12,16,8,27022.0,27009.80612244898,114.5171458656279
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,14,14,4,0,bert,0,3,16,64,26400.0,26443.816326530614,291.86788830434966
resnet101,0,8,4,0,resnet152,0,28,16,0,vgg19,0,7,4,0,bert,0,12,16,8,17366.0,17397.98979591837,476.9803079599734
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,4,4,0,bert,9,12,16,32,25660.0,25699.275510204083,504.3242150542108
resnet101,1,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,5,12,16,32,29288.5,29267.918367346938,148.97107467965716
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,16,64,32517.5,32495.65306122449,163.50373534026903
resnet101,14,35,4,0,resnet152,0,52,16,0,vgg19,11,22,4,0,bert,2,12,16,16,24458.0,25427.673469387755,1977.136962086124
resnet101,0,35,4,0,resnet152,15,52,16,0,vgg19,20,22,4,0,bert,1,12,16,8,16849.0,17959.45918367347,1480.702061615639
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,16,8,29202.0,29191.48979591837,141.02085855978166
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,18,21,4,0,bert,0,4,16,16,24251.5,24269.54081632653,173.91724330180995
resnet101,0,35,4,0,resnet152,0,2,16,0,vgg19,17,22,4,0,bert,8,12,16,8,16488.0,17575.54081632653,2256.582557800791
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,16,32,30544.0,30645.622448979593,670.884620319886
resnet101,0,30,4,0,resnet152,0,52,16,0,vgg19,0,16,4,0,bert,5,12,16,8,27658.0,27657.132653061224,155.6011146906129
resnet101,34,35,4,0,resnet152,0,11,16,0,vgg19,0,22,4,0,bert,0,12,16,8,13457.0,13590.959183673469,739.5053216732163
resnet101,9,35,4,0,resnet152,0,52,16,0,vgg19,4,22,4,0,bert,9,12,16,8,25510.5,25530.11224489796,201.53552796898106
resnet101,0,5,4,0,resnet152,0,46,16,0,vgg19,0,20,4,0,bert,0,12,16,32,25901.5,25917.19387755102,143.77488484967057
resnet101,0,25,4,0,resnet152,0,3,16,0,vgg19,16,18,4,0,bert,0,12,16,8,13501.0,14612.979591836734,1559.6396495082447
resnet101,31,32,4,0,resnet152,0,22,16,0,vgg19,0,22,4,0,bert,0,2,16,16,16268.5,16257.132653061224,141.60426588719375
resnet101,0,35,4,0,resnet152,47,52,16,0,vgg19,20,21,4,0,bert,0,12,16,16,17541.0,17599.336734693876,199.74621366887547
resnet101,0,15,4,0,resnet152,0,7,16,0,vgg19,0,22,4,0,bert,0,10,16,64,16897.0,16893.51020408163,225.76542119217638
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,9,12,16,8,28639.5,28687.04081632653,196.59281021417095
resnet101,0,35,4,0,resnet152,49,52,16,0,vgg19,0,22,4,0,bert,0,12,16,8,16395.5,17247.469387755104,1657.7714091458017
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,10,12,16,16,28332.5,28765.448979591838,1525.3904760879345
resnet101,21,35,4,0,resnet152,0,22,16,0,vgg19,0,22,4,0,bert,0,12,16,64,21194.0,21193.551020408162,150.26820392619211
resnet101,0,35,4,0,resnet152,0,19,16,0,vgg19,0,8,4,0,bert,0,6,16,8,17591.0,17707.15306122449,447.0627347667881
resnet101,2,35,4,0,resnet152,0,52,16,0,vgg19,1,22,4,0,bert,1,12,16,8,27930.0,27918.877551020407,130.55105071573377
resnet101,0,35,4,0,resnet152,26,52,16,0,vgg19,16,22,4,0,bert,0,12,16,64,16477.0,16730.494845360823,860.4982987422917
resnet101,0,13,4,0,resnet152,28,52,16,0,vgg19,0,5,4,0,bert,7,12,16,32,11573.5,11591.877551020409,99.52778971028515
resnet101,0,31,4,0,resnet152,0,52,16,0,vgg19,0,16,4,0,bert,0,3,16,16,27217.5,27214.79591836735,162.48421959068315
resnet101,0,3,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,16,16,26277.0,26677.867346938776,1508.8742975040936
resnet101,0,24,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,10,16,64,30862.5,31011.29591836735,777.5692004007823
resnet101,0,35,4,0,resnet152,0,37,16,0,vgg19,0,6,4,0,bert,0,12,16,32,23355.0,23342.0,250.0630532730593
resnet101,0,11,4,0,resnet152,34,52,16,0,vgg19,10,22,4,0,bert,11,11,16,16,8750.0,8752.316326530612,49.17826733774135
resnet101,0,11,4,0,resnet152,0,21,16,0,vgg19,4,22,4,0,bert,0,11,16,64,19902.0,19905.755102040817,78.98980316839271
resnet101,0,35,4,0,resnet152,0,2,16,0,vgg19,0,15,4,0,bert,11,12,16,64,16254.5,17464.081632653062,1775.3875327080827
resnet101,0,35,4,0,resnet152,18,52,16,0,vgg19,16,22,4,0,bert,4,12,16,16,19043.0,19674.163265306124,2718.3482518327924
resnet101,0,6,4,0,resnet152,18,37,16,0,vgg19,18,20,4,0,bert,5,12,16,16,9079.5,9449.938775510203,1032.469407723161
resnet101,0,35,4,0,resnet152,16,33,16,0,vgg19,1,3,4,0,bert,3,12,16,64,16545.5,17334.285714285714,1802.0869930755964
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,10,4,0,bert,4,12,16,8,27248.0,27626.918367346938,810.962210970292
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,10,12,16,32,28815.5,28804.816326530614,137.27362418436292
resnet101,0,25,4,0,resnet152,23,30,16,0,vgg19,0,22,4,0,bert,0,12,16,16,14375.5,14040.285714285714,1539.95684408124
resnet101,32,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,16,16,27078.0,28176.54081632653,2804.6327169355804
resnet101,22,35,4,0,resnet152,0,52,16,0,vgg19,21,22,4,0,bert,3,12,16,32,26894.0,26940.15306122449,208.21536887935935
resnet101,0,1,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,3,12,16,64,28208.0,28206.591836734693,140.57591722905337
resnet101,3,35,4,0,resnet152,22,52,16,0,vgg19,0,4,4,0,bert,5,12,16,8,15165.5,15849.112244897959,1566.063112098153
resnet101,15,35,4,0,resnet152,0,52,16,0,vgg19,4,22,4,0,bert,6,12,16,8,25320.0,25305.367346938776,160.4088772897854
resnet101,13,35,4,0,resnet152,16,52,16,0,vgg19,0,22,4,0,bert,1,12,16,16,18103.5,18279.836734693876,643.9845145475882
resnet101,21,21,4,0,resnet152,45,46,16,0,vgg19,0,22,4,0,bert,0,7,16,16,6607.5,6645.316326530612,136.37108713695065
resnet101,4,35,4,0,resnet152,16,52,16,0,vgg19,16,22,4,0,bert,0,12,32,64,23259.5,23283.061224489797,409.67440571817696
resnet101,15,35,4,0,resnet152,50,52,16,0,vgg19,11,18,4,0,bert,0,12,32,16,10873.0,10900.795918367347,156.09481414751883
resnet101,0,35,4,0,resnet152,33,40,16,0,vgg19,0,22,4,0,bert,9,10,32,16,16494.5,16904.897959183672,1072.3337556307845
resnet101,0,13,4,0,resnet152,0,52,16,0,vgg19,0,0,4,0,bert,0,6,32,8,23917.0,25165.938775510203,2662.844810732965
resnet101,6,35,4,0,resnet152,50,52,16,0,vgg19,18,19,4,0,bert,0,12,32,32,15555.0,16992.95918367347,2256.6356614522665
resnet101,0,34,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,32,64,37170.0,37181.02040816326,198.47176222282454
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,12,4,0,bert,0,12,32,8,27801.0,27774.520408163266,134.29553380449184
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,32,32,32275.5,32309.551020408162,146.91633898999822
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,20,22,4,0,bert,7,12,32,16,24643.0,25188.928571428572,1784.296953241511
resnet101,0,1,4,0,resnet152,0,38,16,0,vgg19,0,19,4,0,bert,0,12,32,64,29121.0,29084.214285714286,123.08146049818936
resnet101,0,3,4,0,resnet152,1,26,16,0,vgg19,0,20,4,0,bert,0,12,32,64,25057.5,25055.979591836734,79.60937535699776
resnet101,0,35,4,0,resnet152,0,11,16,0,vgg19,8,20,4,0,bert,0,2,32,8,18948.0,18401.70408163265,1190.7066690062643
resnet101,13,35,4,0,resnet152,17,52,16,0,vgg19,10,22,4,0,bert,0,12,32,32,19356.5,19266.26530612245,1281.3448017771145
resnet101,0,10,4,0,resnet152,31,48,16,0,vgg19,0,22,4,0,bert,0,12,32,64,20728.5,20738.214285714286,182.6921828471853
resnet101,4,35,4,0,resnet152,0,52,16,0,vgg19,10,12,4,0,bert,0,12,32,32,27360.5,27359.76530612245,129.14639699797806
resnet101,22,35,4,0,resnet152,25,52,16,0,vgg19,0,8,4,0,bert,0,12,32,32,15671.0,16034.326530612245,1266.0116288558204
resnet101,11,35,4,0,resnet152,39,52,16,0,vgg19,0,0,4,0,bert,9,9,32,32,14547.0,14689.183673469388,1797.5378077653024
resnet101,0,35,4,0,resnet152,0,48,16,0,vgg19,0,22,4,0,bert,6,11,32,64,31131.5,31091.73469387755,197.38430096064533
resnet101,18,35,4,0,resnet152,0,52,16,0,vgg19,8,22,4,0,bert,9,12,32,16,24256.0,24482.19387755102,1161.7520605389936
resnet101,0,29,4,0,resnet152,0,52,16,0,vgg19,0,6,4,0,bert,1,3,32,16,25442.0,25390.979591836734,149.55976073960022
resnet101,0,35,4,0,resnet152,10,52,16,0,vgg19,14,22,4,0,bert,0,12,32,64,26662.5,26708.336734693876,321.3857731468126
resnet101,33,35,4,0,resnet152,0,25,16,0,vgg19,0,22,4,0,bert,11,11,32,64,16803.0,16901.183673469386,640.5656516073577
resnet101,0,35,4,0,resnet152,48,52,16,0,vgg19,0,22,4,0,bert,0,12,32,32,16423.0,17582.479591836734,1915.1014532170664
resnet101,0,35,4,0,resnet152,15,52,16,0,vgg19,21,22,4,0,bert,6,12,32,64,19296.5,19690.622448979593,673.7881868365853
resnet101,0,35,4,0,resnet152,30,48,16,0,vgg19,0,22,4,0,bert,0,12,32,8,16420.5,16650.122448979593,836.9412393158028
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,6,22,4,0,bert,0,12,32,64,35480.5,35453.61224489796,146.95859701908415
resnet101,11,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,32,64,35801.0,35800.73469387755,168.21994537160168
resnet101,2,17,4,0,resnet152,0,52,16,0,vgg19,17,22,4,0,bert,0,3,32,16,23613.0,24400.95918367347,2134.25634861404
resnet101,0,15,4,0,resnet152,0,22,16,0,vgg19,19,22,4,0,bert,0,12,32,32,17901.0,17955.969387755104,327.8790983648136
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,15,22,4,0,bert,0,12,32,64,33500.0,33512.9081632653,173.6553639930687
resnet101,22,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,32,16,27943.5,27934.836734693876,145.18733105729942
resnet101,0,27,4,0,resnet152,0,31,16,0,vgg19,0,3,4,0,bert,0,12,32,16,20046.0,20057.316326530614,134.07746747483267
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,17,22,4,0,bert,0,7,32,16,25493.5,25522.76530612245,272.8694014082676
resnet101,0,35,4,0,resnet152,13,40,16,0,vgg19,0,20,4,0,bert,0,12,32,16,18876.0,19139.714285714286,948.9913227275815
resnet101,0,35,4,0,resnet152,0,34,16,0,vgg19,20,22,4,0,bert,0,12,32,32,23053.5,24908.071428571428,2347.1911578805534
resnet101,0,35,4,0,resnet152,42,52,16,0,vgg19,8,22,4,0,bert,0,12,32,16,16483.5,16961.65306122449,1506.354913203208
resnet101,15,35,4,0,resnet152,48,50,16,0,vgg19,0,22,4,0,bert,9,12,32,64,10508.0,10731.714285714286,836.2610177426175
resnet101,0,34,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,8,32,32,31229.5,31227.836734693876,122.38861607371749
resnet101,0,35,4,0,resnet152,11,14,16,0,vgg19,0,21,4,0,bert,11,12,32,16,17726.0,18232.73469387755,1044.916631290437
resnet101,0,2,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,11,32,16,27092.0,27579.836734693876,1115.8351836261077
resnet101,0,12,4,0,resnet152,0,33,16,0,vgg19,0,22,4,0,bert,0,7,32,32,23626.0,23606.530612244896,176.72139979222413
resnet101,9,35,4,0,resnet152,0,52,16,0,vgg19,2,22,4,0,bert,8,12,32,8,27001.0,27061.918367346938,1218.8396009844555
resnet101,27,35,4,0,resnet152,0,52,16,0,vgg19,4,22,4,0,bert,0,12,32,64,32897.5,32867.989795918365,133.53196475062603
resnet101,5,7,4,0,resnet152,0,52,16,0,vgg19,0,19,4,0,bert,7,12,32,64,28365.5,28614.438775510203,619.9032851875006
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,4,0,bert,0,12,32,64,37433.5,37453.010204081635,185.71898317674274
resnet101,0,35,4,0,resnet152,0,46,16,0,vgg19,0,9,4,0,bert,0,5,32,16,25449.0,25450.35714285714,191.16646501658906
resnet101,0,35,4,0,resnet152,11,52,16,0,vgg19,0,14,4,0,bert,0,6,32,16,20804.0,20825.30612244898,405.6740525363819
resnet101,0,27,4,0,resnet152,35,40,16,0,vgg19,17,22,4,0,bert,10,12,32,64,15463.0,14514.908163265307,1742.639770324617
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,13,22,4,0,bert,2,12,32,16,26624.0,27056.275510204083,1274.5488419926241
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,4,12,4,64,32915.0,32930.15306122449,211.50072861556438
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,16,32557.0,32571.38775510204,135.71463403361778
resnet101,29,35,4,0,resnet152,9,14,16,0,vgg19,13,22,8,0,bert,0,12,4,16,11177.0,11205.908163265307,131.60043783925474
resnet101,0,35,4,0,resnet152,0,38,16,0,vgg19,0,22,8,0,bert,0,12,4,8,28409.5,28410.70408163265,168.64957082199263
resnet101,9,35,4,0,resnet152,14,52,16,0,vgg19,6,22,8,0,bert,0,12,4,32,18445.5,18863.397959183672,1388.4083144921512
resnet101,31,35,4,0,resnet152,0,52,16,0,vgg19,5,22,8,0,bert,11,12,4,8,26959.5,26963.469387755104,187.19776752122684
resnet101,0,10,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,64,31137.5,31138.867346938776,154.23581453345395
resnet101,0,35,4,0,resnet152,35,49,16,0,vgg19,0,22,8,0,bert,0,1,4,64,17758.0,18060.448979591838,805.4158277313547
resnet101,0,19,4,0,resnet152,44,52,16,0,vgg19,0,22,8,0,bert,0,12,4,32,14581.0,14624.795918367347,583.9635150607577
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,8,32537.5,32537.530612244896,148.94706662008218
resnet101,0,24,4,0,resnet152,14,28,16,0,vgg19,0,22,8,0,bert,8,10,4,16,15981.0,16000.183673469388,130.602789836344
resnet101,0,35,4,0,resnet152,46,46,16,0,vgg19,12,22,8,0,bert,0,12,4,8,16145.5,16185.081632653062,182.32476482014778
resnet101,0,35,4,0,resnet152,7,52,16,0,vgg19,0,22,8,0,bert,1,12,4,32,27123.5,27184.316326530614,671.904141561674
resnet101,18,35,4,0,resnet152,23,52,16,0,vgg19,0,13,8,0,bert,0,3,4,16,16684.0,16699.61224489796,147.01940956498902
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,4,4,32,32384.5,32407.15306122449,140.345299539649
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,64,33348.5,33354.102040816324,160.80616356574467
resnet101,8,21,4,0,resnet152,27,49,16,0,vgg19,0,21,8,0,bert,3,12,4,8,16170.0,16181.887755102041,126.78665051188023
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,5,8,0,bert,0,12,4,32,28105.0,28171.84693877551,343.24699121831327
resnet101,0,29,4,0,resnet152,0,38,16,0,vgg19,0,22,8,0,bert,0,3,4,64,27879.0,27886.979591836734,206.44280621171592
resnet101,31,35,4,0,resnet152,20,37,16,0,vgg19,12,21,8,0,bert,0,12,4,32,11309.5,11450.204081632653,585.509196832276
resnet101,0,35,4,0,resnet152,0,38,16,0,vgg19,18,18,8,0,bert,0,12,4,32,20207.0,20618.64285714286,1439.051964357941
resnet101,0,35,4,0,resnet152,50,50,16,0,vgg19,5,22,8,0,bert,1,12,4,64,16196.5,16606.84693877551,940.8190672964638
resnet101,0,26,4,0,resnet152,46,48,16,0,vgg19,2,13,8,0,bert,2,12,4,32,12328.0,12556.040816326531,774.3786438482878
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,1,4,32,32132.0,32141.98979591837,179.08221204627478
resnet101,17,22,4,0,resnet152,3,24,16,0,vgg19,21,21,8,0,bert,0,12,4,16,11196.5,11259.663265306122,315.8935155085622
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,32,33002.5,32958.142857142855,158.88829345146348
resnet101,8,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,64,32012.5,31986.84693877551,146.58516727874996
resnet101,8,18,4,0,resnet152,0,6,16,0,vgg19,0,22,8,0,bert,0,4,4,16,15083.0,15096.15306122449,77.84631012985128
resnet101,12,28,4,0,resnet152,47,52,16,0,vgg19,0,22,8,0,bert,9,12,4,8,11939.0,11960.443298969072,138.17745717587593
resnet101,0,19,4,0,resnet152,21,52,16,0,vgg19,0,14,8,0,bert,0,1,4,16,18510.5,18576.73469387755,380.9580980499092
resnet101,2,35,4,0,resnet152,33,52,16,0,vgg19,11,20,8,0,bert,0,12,4,64,18971.5,18287.61224489796,1975.7880248229403
resnet101,2,31,4,0,resnet152,46,46,16,0,vgg19,0,16,8,0,bert,1,12,4,16,14172.5,14767.051020408164,1587.2692592873302
resnet101,0,35,4,0,resnet152,41,42,16,0,vgg19,0,21,8,0,bert,0,12,4,32,17291.0,17136.275510204083,454.48496934379864
resnet101,4,5,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,16,29155.0,29159.336734693876,134.25652751793675
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,10,22,8,0,bert,1,12,4,16,26716.5,28042.88775510204,2987.1179403300935
resnet101,7,35,4,0,resnet152,29,52,16,0,vgg19,0,10,8,0,bert,3,12,4,64,16113.5,16244.204081632653,574.6351097619214
resnet101,0,1,4,0,resnet152,42,52,16,0,vgg19,0,22,8,0,bert,0,12,4,64,13486.0,13506.010204081633,285.6730861330389
resnet101,18,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,4,8,30364.5,30359.34693877551,151.1758067001636
resnet101,0,9,4,0,resnet152,42,52,16,0,vgg19,0,22,8,0,bert,0,12,4,8,13856.5,13982.34693877551,747.7091830990369
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,11,22,8,0,bert,0,12,4,8,26580.5,26587.081632653062,119.235804226664
resnet101,19,35,4,0,resnet152,0,48,16,0,vgg19,18,22,8,0,bert,0,12,4,16,23161.0,23309.030612244896,1005.2646463827185
resnet101,32,35,4,0,resnet152,42,52,16,0,vgg19,0,22,8,0,bert,0,12,4,8,12568.0,12589.714285714286,427.27346307124895
resnet101,23,35,4,0,resnet152,0,20,16,0,vgg19,0,10,8,0,bert,0,12,4,32,18250.5,18251.73469387755,114.19197504063848
resnet101,0,15,4,0,resnet152,47,51,16,0,vgg19,0,22,8,0,bert,0,12,8,64,15042.0,15054.959183673469,150.89859538487934
resnet101,0,14,4,0,resnet152,0,51,16,0,vgg19,8,9,8,0,bert,0,12,8,16,23533.5,23579.85714285714,271.72142096685144
resnet101,34,35,4,0,resnet152,48,52,16,0,vgg19,6,22,8,0,bert,0,12,8,64,10974.0,11109.683673469388,357.75021490427736
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,10,12,8,64,32539.5,33185.357142857145,2575.67516114014
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,8,64,34379.5,34397.21428571428,134.10384721078918
resnet101,0,35,4,0,resnet152,0,10,16,0,vgg19,0,22,8,0,bert,0,6,8,32,23668.0,24025.51020408163,959.93492811878
resnet101,0,13,4,0,resnet152,0,9,16,0,vgg19,0,22,8,0,bert,0,12,8,64,20027.0,20015.428571428572,104.0075546706653
resnet101,22,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,8,8,30151.5,30157.70408163265,150.5489417461687
resnet101,0,22,4,0,resnet152,25,49,16,0,vgg19,9,22,8,0,bert,5,12,8,16,17564.0,17092.69387755102,1422.4008548940526
resnet101,29,30,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,7,12,8,64,29570.0,29580.602040816328,136.66380168030094
resnet101,4,35,4,0,resnet152,13,37,16,0,vgg19,8,8,8,0,bert,0,12,8,8,15017.0,16952.30612244898,2569.233441654849
resnet101,0,6,4,0,resnet152,38,52,16,0,vgg19,8,19,8,0,bert,11,12,8,64,8703.0,8786.255102040815,594.2505537542514
resnet101,15,35,4,0,resnet152,12,52,16,0,vgg19,9,22,8,0,bert,0,12,8,64,21110.5,20877.438775510203,856.9667565091227
resnet101,0,35,4,0,resnet152,25,52,16,0,vgg19,3,4,8,0,bert,0,12,8,64,17845.5,17791.95918367347,1366.210152944084
resnet101,0,4,4,0,resnet152,14,29,16,0,vgg19,13,22,8,0,bert,1,12,8,16,12601.0,12640.877551020409,147.95312725113402
resnet101,0,11,4,0,resnet152,0,29,16,0,vgg19,0,22,8,0,bert,0,9,8,64,25316.5,25315.081632653062,162.65994787356968
resnet101,0,35,4,0,resnet152,0,43,16,0,vgg19,1,22,8,0,bert,0,12,8,8,29123.0,29112.622448979593,155.12611823051526
resnet101,5,35,4,0,resnet152,0,52,16,0,vgg19,1,22,8,0,bert,0,4,8,16,30386.0,30405.336734693876,149.49656632993222
resnet101,0,35,4,0,resnet152,0,24,16,0,vgg19,10,22,8,0,bert,0,12,8,32,19770.5,19745.051020408162,110.82955956994942
resnet101,0,11,4,0,resnet152,0,7,16,0,vgg19,0,9,8,0,bert,0,12,8,32,14794.5,14842.326530612245,475.81384148121026
resnet101,0,35,4,0,resnet152,10,36,16,0,vgg19,0,22,8,0,bert,10,12,8,32,21125.0,21162.061224489797,336.45173764117476
resnet101,0,21,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,8,16,31813.0,31808.397959183672,162.61822950476258
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,8,32,33381.0,33369.4081632653,182.28749644979092
resnet101,18,35,4,0,resnet152,12,27,16,0,vgg19,18,22,8,0,bert,0,12,8,8,11621.0,11873.091836734693,765.13173584597
resnet101,27,35,4,0,resnet152,29,35,16,0,vgg19,7,22,8,0,bert,0,3,8,16,7061.5,7049.173469387755,94.77018663967299
resnet101,8,18,4,0,resnet152,0,4,16,0,vgg19,0,22,8,0,bert,0,0,8,32,13593.0,13602.632653061224,82.15110365501353
resnet101,11,35,4,0,resnet152,0,18,16,0,vgg19,0,22,8,0,bert,10,12,8,16,20914.0,20916.438775510203,314.13074316688943
resnet101,3,35,4,0,resnet152,0,52,16,0,vgg19,4,22,8,0,bert,9,12,8,64,29014.0,29040.030612244896,158.03632068207358
resnet101,4,21,4,0,resnet152,0,10,16,0,vgg19,6,22,8,0,bert,10,12,8,64,14271.0,14270.040816326531,78.55063599780806
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,0,22,8,0,bert,0,12,8,16,32980.0,33040.795918367345,424.595604944802
resnet101,0,3,4,0,resnet152,0,44,16,0,vgg19,0,8,8,0,bert,0,12,8,8,23719.5,23740.34693877551,150.6954695120103
resnet101,0,35,4,0,resnet152,0,52,16,0,vgg19,15,22,8,0,bert,8,12,8,32,25012.0,25138.14285714286,785.3410801969409
