model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet152,22,48,1,0,inception_v3,9,14,1,0,bert,3,11,1,8,16795.5,17033.367346938776,844.0298789052423
resnet152,41,50,1,0,inception_v3,5,10,1,0,bert,8,12,1,64,8566.5,9713.34693877551,2223.4384756821337
resnet152,6,36,1,0,inception_v3,2,10,1,0,bert,3,9,1,8,18661.0,18737.23469387755,502.27380534030317
resnet152,34,45,1,0,inception_v3,0,5,1,0,bert,0,7,1,64,9566.0,9707.142857142857,626.9469267646122
resnet152,1,46,1,0,inception_v3,2,12,1,0,bert,3,12,1,64,27720.0,29246.20408163265,3132.563552001823
resnet152,30,34,1,0,inception_v3,3,13,1,0,bert,8,12,1,16,14137.5,14257.0,609.9504496435823
resnet152,25,45,1,0,inception_v3,5,10,1,0,bert,0,11,1,64,14741.5,15344.275510204081,1531.134498555093
resnet152,17,51,1,0,inception_v3,6,10,1,0,bert,5,10,1,16,21817.0,22233.51020408163,1722.0920016482205
resnet152,1,16,1,0,inception_v3,3,10,1,0,bert,5,9,1,64,10139.0,10530.530612244898,1172.2258976772948
resnet152,33,44,1,0,inception_v3,7,11,1,0,bert,3,12,1,32,12128.5,12345.367346938776,760.7330834398489
resnet152,12,49,1,0,inception_v3,1,12,1,0,bert,3,9,1,16,23604.5,24542.132653061224,2475.6553023958554
resnet152,30,41,1,0,inception_v3,7,13,1,0,bert,0,6,1,16,9810.5,9951.92857142857,616.33462700791
resnet152,10,28,1,0,inception_v3,1,14,1,0,bert,2,7,1,64,16242.5,16553.19387755102,941.4673919826417
resnet152,40,46,1,0,inception_v3,6,11,1,0,bert,0,10,1,64,13319.5,13350.561224489797,297.13674672036416
resnet152,18,50,1,0,inception_v3,0,13,1,0,bert,5,11,1,8,20561.5,20594.102040816328,293.82778135818927
resnet152,7,46,1,0,inception_v3,8,13,1,0,bert,6,10,1,32,24060.0,24922.551020408162,2341.802080042375
resnet152,18,28,1,0,inception_v3,0,6,1,0,bert,4,9,1,64,7103.0,7453.683673469388,1098.8103455318076
resnet152,11,15,1,0,inception_v3,10,14,1,0,bert,2,6,1,32,5737.0,5775.897959183673,281.40853771319
resnet152,5,12,1,0,inception_v3,4,8,1,0,bert,4,8,1,16,5688.5,5727.581632653061,128.0395286117938
resnet152,47,52,1,0,inception_v3,8,12,1,0,bert,3,7,1,64,6525.5,6565.428571428572,282.74633471703635
resnet152,7,39,1,0,inception_v3,9,14,1,0,bert,5,12,1,16,20000.5,21046.11224489796,2402.6864891100763
