model,start,end,bs,seq_len,model,start,end,bs,seq_len,model,start,end,bs,seq_len,median,mean,var
resnet101,0,35,4,0,resnet152,0,1,4,0,vgg19,0,21,4,0,16522.0,16582.173469387755,269.7728835221986
resnet101,3,35,4,0,resnet152,0,22,4,0,vgg19,0,22,4,0,15627.5,16315.224489795919,1971.0601701881885
resnet101,9,35,4,0,resnet152,0,32,4,0,vgg19,0,22,4,0,15791.0,17309.54081632653,2758.8448158100127
resnet101,0,20,4,0,resnet152,0,44,4,0,vgg19,0,22,4,0,21072.0,21170.132653061224,579.7914409994568
resnet101,0,35,4,0,resnet152,23,52,4,0,vgg19,4,22,4,0,16739.5,16784.20408163265,220.06932855601525
resnet101,0,18,4,0,resnet152,0,52,4,0,vgg19,0,9,4,0,24458.5,24838.448979591838,1305.332517824786
resnet101,0,35,4,0,resnet152,14,52,4,0,vgg19,20,22,4,0,18654.5,19118.775510204083,832.6131660610521
resnet101,0,3,4,0,resnet152,0,52,4,0,vgg19,0,6,4,0,24799.5,24820.061224489797,281.85822229633754
resnet101,25,32,4,0,resnet152,0,25,4,0,vgg19,18,22,4,0,12726.5,12746.214285714286,182.75411439015707
resnet101,29,35,4,0,resnet152,22,49,4,0,vgg19,0,1,4,0,13268.5,13299.224489795919,186.3365142507153
resnet101,0,35,4,0,resnet152,48,52,4,0,vgg19,0,22,4,0,16798.5,18178.64285714286,2206.06679386178
resnet101,0,35,4,0,resnet152,0,30,4,0,vgg19,0,22,4,0,17010.5,17342.316326530614,846.3818624476679
resnet101,0,3,4,0,resnet152,0,52,4,0,vgg19,11,14,4,0,24437.5,24722.908163265307,1301.385126189805
resnet101,0,35,4,0,resnet152,0,12,4,0,vgg19,0,10,4,0,16847.5,18058.255102040817,1996.0221171284163
resnet101,0,35,4,0,resnet152,3,52,4,0,vgg19,10,16,4,0,23629.0,25312.51020408163,3108.6927144304595
resnet101,28,35,4,0,resnet152,0,52,4,0,vgg19,17,22,4,0,24613.5,24677.102040816328,395.32152994322405
resnet101,0,10,4,0,resnet152,0,52,4,0,vgg19,3,14,4,0,24521.5,25684.571428571428,2647.9037184234658
resnet101,0,5,4,0,resnet152,0,52,4,0,vgg19,0,16,4,0,24330.5,24336.020408163266,250.4275926796878
resnet101,4,35,4,0,resnet152,0,52,4,0,vgg19,16,21,4,0,24557.5,24625.65306122449,454.49418177369347
resnet101,0,35,4,0,resnet152,34,52,4,0,vgg19,0,21,4,0,16828.5,17814.030612244896,2084.168583089276
resnet101,0,35,4,0,resnet152,23,37,4,0,vgg19,0,22,4,0,16744.0,17014.70408163265,1102.6558958610876
resnet101,29,35,4,0,resnet152,23,27,4,0,vgg19,0,22,4,0,3700.0,3906.1020408163267,801.3785251727675
resnet101,0,5,4,0,resnet152,0,52,4,0,vgg19,11,22,4,0,24264.0,24373.551020408162,256.19779199167147
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,0,2,4,0,24711.0,26571.326530612245,3090.2986077747396
resnet101,0,35,4,0,resnet152,0,27,4,0,vgg19,4,22,4,0,16901.0,17861.897959183672,1621.0659726077947
resnet101,0,35,4,0,resnet152,0,31,4,0,vgg19,5,22,4,0,16877.5,17308.64285714286,1317.6832657264454
resnet101,12,35,4,0,resnet152,48,51,4,0,vgg19,0,22,4,0,11004.0,10999.469387755102,134.1752740445544
resnet101,24,33,4,0,resnet152,0,52,4,0,vgg19,0,15,4,0,24819.0,25918.918367346938,2664.682738221743
resnet101,0,35,4,0,resnet152,44,52,4,0,vgg19,0,22,4,0,16858.5,18484.836734693876,2422.00440137569
resnet101,27,35,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24730.5,25428.969387755104,1732.3049847781942
resnet101,0,35,4,0,resnet152,14,52,4,0,vgg19,9,22,4,0,18397.0,19054.469387755104,1711.2829845307651
resnet101,1,35,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24716.5,24947.561224489797,1031.976586373446
resnet101,0,25,4,0,resnet152,47,51,4,0,vgg19,17,22,4,0,12045.0,12088.408163265307,187.1935502080228
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,10,22,4,0,25008.5,26344.04081632653,2770.606582513786
resnet101,0,35,4,0,resnet152,47,50,4,0,vgg19,10,10,4,0,16485.0,16814.64285714286,1127.9312130748804
resnet101,0,30,4,0,resnet152,0,23,4,0,vgg19,17,22,4,0,15278.0,16674.418367346938,2546.8082022104286
resnet101,0,35,4,0,resnet152,0,36,4,0,vgg19,13,17,4,0,17597.0,18587.69387755102,1785.8262273951268
resnet101,22,35,4,0,resnet152,0,52,4,0,vgg19,0,22,4,0,24496.5,24847.5,1445.1570019219648
resnet101,0,35,4,0,resnet152,0,2,4,0,vgg19,6,16,4,0,16639.5,18044.45918367347,2285.7833568508795
resnet101,0,35,4,0,resnet152,0,52,4,0,vgg19,15,22,4,0,24835.0,25334.551020408162,1510.7853149289879
